Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-416476,"G alpha (q) signalling events",12,283,0.01928712601376678,0.7442617184689353,0.7442617184689353,15,35,0.00270020058632927,9606,Homo sapiens,"6196;2668;5330;8111;6004;1907;624;1839;2185;2151;10235;183","","R-HSA-8982025;R-HSA-114688;R-HSA-749448;R-HSA-8982026;R-HSA-749452;R-HSA-8982017;R-HSA-398188;R-HSA-2179402;R-HSA-379048;R-HSA-2179407;R-HSA-199895;R-HSA-2179415;R-HSA-198746;R-HSA-2179387;R-HSA-392831"
R-HSA-4420097,"VEGFA-VEGFR2 Pathway",5,126,0.008587200981394398,0.7473313327270319,0.7473313327270319,20,77,0.005940441289924395,9606,Homo sapiens,"25759;2259;1003;10451;2185","","R-HSA-5218830;R-HSA-202144;R-HSA-4420107;R-HSA-8951586;R-HSA-5218820;R-HSA-434637;R-HSA-5218851;R-HSA-202127;R-HSA-5218850;R-HSA-1497784;R-HSA-5357472;R-HSA-74448;R-HSA-202129;R-HSA-5357445;R-HSA-5357477;R-HSA-5357483;R-HSA-202137;R-HSA-5218836;R-HSA-202111;R-HSA-202110"
R-HSA-6802946,"Signaling by moderate kinase activity BRAF mutants",2,54,0.0036802289920261706,0.7474333858659135,0.7474333858659135,1,7,5.40040117265854E-4,9606,Homo sapiens,"2259;2939","","R-HSA-6802916"
R-HSA-9649948,"Signaling downstream of RAS mutants",2,54,0.0036802289920261706,0.7474333858659135,0.7474333858659135,1,7,5.40040117265854E-4,9606,Homo sapiens,"2259;2939","","R-HSA-6802924"
R-HSA-6802949,"Signaling by RAS mutants",2,54,0.0036802289920261706,0.7474333858659135,0.7474333858659135,1,9,6.943372936275266E-4,9606,Homo sapiens,"2259;2939","","R-HSA-6802924"
R-HSA-8963899,"Plasma lipoprotein remodeling",2,54,0.0036802289920261706,0.7474333858659135,0.7474333858659135,2,30,0.0023144576454250886,9606,Homo sapiens,"5125;51129","","R-HSA-6784676;R-HSA-6784628"
R-HSA-6798695,"Neutrophil degranulation",21,480,0.03271314659578818,0.7476180211970409,0.7476180211970409,10,10,7.714858818083629E-4,9606,Homo sapiens,"5284;154664;11240;4311;25840;353189;3310;116844;2207;3304;3303;1675;3026;10396;11001;4973;527;978;5328;5329;4318","","R-HSA-6798743;R-HSA-6799350;R-HSA-6798739;R-HSA-6800434;R-HSA-6798751;R-HSA-6798749;R-HSA-6798748;R-HSA-6798747;R-HSA-6800426;R-HSA-6798745"
R-HSA-5654712,"FRS-mediated FGFR4 signaling",1,28,0.0019082668847543107,0.7505845728207892,0.7505845728207892,9,9,6.943372936275266E-4,9606,Homo sapiens,"2246","","R-HSA-5654422;R-HSA-5654663;R-HSA-5654658;R-HSA-5654418;R-HSA-8941613;R-HSA-5654655;R-HSA-5654653;R-HSA-5654651;R-HSA-5654664"
R-HSA-5654689,"PI-3K cascade:FGFR1",1,28,0.0019082668847543107,0.7505845728207892,0.7505845728207892,6,7,5.40040117265854E-4,9606,Homo sapiens,"2246","","R-HSA-5654692;R-HSA-5654596;R-HSA-5654594;R-HSA-5654690;R-HSA-5654592;R-HSA-5654591"
R-HSA-6803529,"FGFR2 alternative splicing",1,28,0.0019082668847543107,0.7505845728207892,0.7505845728207892,3,4,3.0859435272334514E-4,9606,Homo sapiens,"54845","","R-HSA-6803527;R-HSA-6803838;R-HSA-6803836"
R-HSA-76071,"RNA Polymerase III Transcription Initiation From Type 3 Promoter",1,28,0.0019082668847543107,0.7505845728207892,0.7505845728207892,2,4,3.0859435272334514E-4,9606,Homo sapiens,"10622","","R-HSA-112152;R-HSA-83803"
R-HSA-350054,"Notch-HLH transcription pathway",1,28,0.0019082668847543107,0.7505845728207892,0.7505845728207892,1,2,1.5429717636167257E-4,9606,Homo sapiens,"55534","","R-HSA-212356"
R-HSA-76061,"RNA Polymerase III Transcription Initiation From Type 1 Promoter",1,28,0.0019082668847543107,0.7505845728207892,0.7505845728207892,2,5,3.8574294090418145E-4,9606,Homo sapiens,"10622","","R-HSA-76056;R-HSA-76060"
R-HSA-75067,"Processing of Capped Intronless Pre-mRNA",1,28,0.0019082668847543107,0.7505845728207892,0.7505845728207892,3,10,7.714858818083629E-4,9606,Homo sapiens,"23145","","R-HSA-77591;R-HSA-77593;R-HSA-77592"
R-HSA-977068,"Termination of O-glycan biosynthesis",1,28,0.0019082668847543107,0.7505845728207892,0.7505845728207892,1,5,3.8574294090418145E-4,9606,Homo sapiens,"256435","","R-HSA-981809"
R-HSA-74182,"Ketone body metabolism",1,28,0.0019082668847543107,0.7505845728207892,0.7505845728207892,2,11,8.486344699891992E-4,9606,Homo sapiens,"2016","","R-HSA-74181;R-HSA-73916"
R-HSA-71384,"Ethanol oxidation",1,28,0.0019082668847543107,0.7505845728207892,0.7505845728207892,1,8,6.171887054466903E-4,9606,Homo sapiens,"217","","R-HSA-71723"
R-HSA-2173788,"Downregulation of TGF-beta receptor signaling",1,28,0.0019082668847543107,0.7505845728207892,0.7505845728207892,2,28,0.002160160469063416,9606,Homo sapiens,"23645","","R-HSA-178178;R-HSA-178189"
R-HSA-6804115,"TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain",1,28,0.0019082668847543107,0.7505845728207892,0.7505845728207892,1,14,0.001080080234531708,9606,Homo sapiens,"28984","","R-HSA-6803917"
R-HSA-418038,"Nucleotide-like (purinergic) receptors",1,28,0.0019082668847543107,0.7505845728207892,0.7505845728207892,1,15,0.0011572288227125443,9606,Homo sapiens,"135","","R-HSA-418925"
R-HSA-8964038,"LDL clearance",1,28,0.0019082668847543107,0.7505845728207892,0.7505845728207892,1,19,0.0014658231754358896,9606,Homo sapiens,"23491","","R-HSA-8937442"
R-HSA-168799,"Neurotoxicity of clostridium toxins",1,28,0.0019082668847543107,0.7505845728207892,0.7505845728207892,1,40,0.0030859435272334516,9606,Homo sapiens,"6804","","R-HSA-181567"
R-HSA-418594,"G alpha (i) signalling events",25,568,0.03871055680501602,0.7533994511149003,0.7533994511149003,53,165,0.012729517049837987,9606,Homo sapiens,"3280;24;10170;6374;9568;9249;51083;114;83875;3576;4886;4987;4647;5330;8862;6004;2263;183;2831;2259;2775;2774;10803;53630;624","","R-HSA-9618834;R-HSA-749454;R-HSA-177284;R-HSA-111879;R-HSA-167429;R-HSA-8982019;R-HSA-392206;R-HSA-167433;R-HSA-8982020;R-HSA-112271;R-HSA-392212;R-HSA-2466749;R-HSA-749456;R-HSA-975635;R-HSA-5164399;R-HSA-112037;R-HSA-9619125;R-HSA-170666;R-HSA-111913;R-HSA-111912;R-HSA-111915;R-HSA-380073;R-HSA-170671;R-HSA-170674;R-HSA-2465940;R-HSA-170672;R-HSA-201783;R-HSA-170676;R-HSA-170677;R-HSA-201787;R-HSA-111930;R-HSA-170686;R-HSA-9617583;R-HSA-9618863;R-HSA-170685;R-HSA-392129;R-HSA-3229181;R-HSA-74448;R-HSA-111956;R-HSA-9644869;R-HSA-1467466;R-HSA-111966;R-HSA-442725;R-HSA-2454081;R-HSA-2453833;R-HSA-167408;R-HSA-8982012;R-HSA-167415;R-HSA-167419;R-HSA-6786205;R-HSA-442749;R-HSA-444792;R-HSA-111870"
R-HSA-5620920,"Cargo trafficking to the periciliary membrane",2,55,0.0037483813807673958,0.756431774601987,0.756431774601987,13,27,0.00208301188088258,9606,Homo sapiens,"23418;192668","","R-HSA-5620918;R-HSA-5620914;R-HSA-5623519;R-HSA-5623513;R-HSA-5620921;R-HSA-5623525;R-HSA-5624133;R-HSA-5623524;R-HSA-5624132;R-HSA-5623527;R-HSA-5623521;R-HSA-5624131;R-HSA-5624130"
R-HSA-437239,"Recycling pathway of L1",2,55,0.0037483813807673958,0.756431774601987,0.756431774601987,3,14,0.001080080234531708,9606,Homo sapiens,"6196;25854","","R-HSA-445077;R-HSA-445071;R-HSA-374696"
R-HSA-6802955,"Paradoxical activation of RAF signaling by kinase inactive BRAF",2,55,0.0037483813807673958,0.756431774601987,0.756431774601987,1,7,5.40040117265854E-4,9606,Homo sapiens,"2259;2939","","R-HSA-6802941"
R-HSA-5668541,"TNFR2 non-canonical NF-kB pathway",4,104,0.007087848429087439,0.7567894144931183,0.7567894144931183,13,43,0.0033173892917759606,9606,Homo sapiens,"3426;943;4049;9966","","R-HSA-5668534;R-HSA-5693012;R-HSA-5668789;R-HSA-5607731;R-HSA-5676593;R-HSA-5668414;R-HSA-5668454;R-HSA-5668481;R-HSA-5676591;R-HSA-8856189;R-HSA-5675948;R-HSA-5668520;R-HSA-5669097"
R-HSA-351202,"Metabolism of polyamines",3,80,0.00545219109929803,0.7573363540750662,0.7573363540750662,4,17,0.001311525999074217,9606,Homo sapiens,"3426;2104;51686","","R-HSA-353125;R-HSA-350567;R-HSA-351222;R-HSA-350600"
R-HSA-373076,"Class A/1 (Rhodopsin-like receptors)",20,462,0.03148640359844612,0.7593317791666097,0.7593317791666097,25,152,0.011726585403487116,9606,Homo sapiens,"6374;8111;8862;3363;2185;2151;183;51083;2831;135;10803;3576;170589;1907;624;4886;4987;2859;4856","","R-HSA-374337;R-HSA-374787;R-HSA-374723;R-HSA-391375;R-HSA-9609310;R-HSA-389463;R-HSA-388560;R-HSA-390931;R-HSA-390674;R-HSA-373074;R-HSA-374173;R-HSA-9611851;R-HSA-373791;R-HSA-9611852;R-HSA-9615348;R-HSA-389026;R-HSA-418925;R-HSA-374251;R-HSA-373813;R-HSA-388468;R-HSA-6805205;R-HSA-390909;R-HSA-388863;R-HSA-444731;R-HSA-374331"
R-HSA-167160,"RNA Pol II CTD phosphorylation and interaction with CE during HIV infection",1,29,0.001976419273495536,0.7626640429364293,0.7626640429364293,5,5,3.8574294090418145E-4,9606,Homo sapiens,"27134","","R-HSA-167153;R-HSA-167111;R-HSA-167098;R-HSA-167128;R-HSA-167133"
R-HSA-77075,"RNA Pol II CTD phosphorylation and interaction with CE",1,29,0.001976419273495536,0.7626640429364293,0.7626640429364293,5,5,3.8574294090418145E-4,9606,Homo sapiens,"27134","","R-HSA-77073;R-HSA-113430;R-HSA-77069;R-HSA-77068;R-HSA-77071"
R-HSA-933542,"TRAF6 mediated NF-kB activation",1,29,0.001976419273495536,0.7626640429364293,0.7626640429364293,2,4,3.0859435272334514E-4,9606,Homo sapiens,"4214","","R-HSA-933530;R-HSA-933528"
R-HSA-9027604,"Biosynthesis of electrophilic ω-3 PUFA oxo-derivatives",1,29,0.001976419273495536,0.7626640429364293,0.7626640429364293,4,20,0.0015429717636167258,9606,Homo sapiens,"5743","","R-HSA-9027627;R-HSA-9027532;R-HSA-9028255;R-HSA-9027607"
R-HSA-446210,"Synthesis of UDP-N-acetyl-glucosamine",1,29,0.001976419273495536,0.7626640429364293,0.7626640429364293,1,7,5.40040117265854E-4,9606,Homo sapiens,"9945","","R-HSA-449715"
R-HSA-1369062,"ABC transporters in lipid homeostasis",1,29,0.001976419273495536,0.7626640429364293,0.7626640429364293,1,11,8.486344699891992E-4,9606,Homo sapiens,"26154","","R-HSA-5682285"
R-HSA-450408,"AUF1 (hnRNP D0) binds and destabilizes mRNA",2,56,0.0038165337695086213,0.765151893198474,0.765151893198474,3,4,3.0859435272334514E-4,9606,Homo sapiens,"3426;3303","","R-HSA-450551;R-HSA-450580;R-HSA-450466"
R-HSA-209776,"Metabolism of amine-derived hormones",2,56,0.0038165337695086213,0.765151893198474,0.765151893198474,3,21,0.001620120351797562,9606,Homo sapiens,"1733;1644","","R-HSA-209859;R-HSA-209924;R-HSA-209772"
R-HSA-1236394,"Signaling by ERBB4",3,82,0.005588495876780481,0.7717800742881491,0.7717800742881491,19,52,0.004011726585403487,9606,Homo sapiens,"2099;1839;2065","","R-HSA-1254386;R-HSA-1250353;R-HSA-1250357;R-HSA-8954208;R-HSA-1251992;R-HSA-1254392;R-HSA-9612671;R-HSA-1250370;R-HSA-9612672;R-HSA-8954207;R-HSA-1250315;R-HSA-1977958;R-HSA-1977959;R-HSA-1250383;R-HSA-1236398;R-HSA-1250380;R-HSA-1250348;R-HSA-1250220;R-HSA-8954199"
R-HSA-1222556,"ROS and RNS production in phagocytes",3,82,0.005588495876780481,0.7717800742881491,0.7717800742881491,6,45,0.003471686468137633,9606,Homo sapiens,"245972;527;29799","","R-HSA-6804006;R-HSA-6803988;R-HSA-6804035;R-HSA-1222516;R-HSA-6803999;R-HSA-6803978"
R-HSA-202040,"G-protein activation",1,30,0.0020445716622367613,0.7741592563346633,0.7741592563346633,6,6,4.6289152908501776E-4,9606,Homo sapiens,"2775","","R-HSA-167408;R-HSA-167415;R-HSA-167429;R-HSA-167419;R-HSA-167433;R-HSA-112271"
R-HSA-5654688,"SHC-mediated cascade:FGFR1",1,30,0.0020445716622367613,0.7741592563346633,0.7741592563346633,4,4,3.0859435272334514E-4,9606,Homo sapiens,"2246","","R-HSA-5654582;R-HSA-5654597;R-HSA-5654573;R-HSA-5654600"
R-HSA-3295583,"TRP channels",1,30,0.0020445716622367613,0.7741592563346633,0.7741592563346633,1,2,1.5429717636167257E-4,9606,Homo sapiens,"3965","","R-HSA-3295579"
R-HSA-5357956,"TNFR1-induced NFkappaB signaling pathway",1,30,0.0020445716622367613,0.7741592563346633,0.7741592563346633,2,5,3.8574294090418145E-4,9606,Homo sapiens,"7128","","R-HSA-5357776;R-HSA-5357860"
R-HSA-5621575,"CD209 (DC-SIGN) signaling",1,30,0.0020445716622367613,0.7741592563346633,0.7741592563346633,4,11,8.486344699891992E-4,9606,Homo sapiens,"30835","","R-HSA-5621573;R-HSA-5621606;R-HSA-5621571;R-HSA-5621615"
R-HSA-264876,"Insulin processing",1,30,0.0020445716622367613,0.7741592563346633,0.7741592563346633,1,16,0.0012343774108933806,9606,Homo sapiens,"6804","","R-HSA-9023173"
R-HSA-201451,"Signaling by BMP",1,30,0.0020445716622367613,0.7741592563346633,0.7741592563346633,1,17,0.001311525999074217,9606,Homo sapiens,"9241","","R-HSA-201810"
R-HSA-5633008,"TP53 Regulates Transcription of Cell Death Genes",3,83,0.005656648265521706,0.7787342684709011,0.7787342684709011,4,68,0.005246103996296868,9606,Homo sapiens,"8794;3486;94241","","R-HSA-6800035;R-HSA-5633441;R-HSA-6800044;R-HSA-6799416"
R-HSA-166658,"Complement cascade",6,156,0.01063177264363116,0.7841639981335322,0.7841639981335322,35,71,0.005477549760839377,9606,Homo sapiens,"110384692;3426;1675;78989;10584;1191","","R-HSA-977359;R-HSA-977615;R-HSA-173636;R-HSA-166795;R-HSA-166792;R-HSA-981637;R-HSA-3266557;R-HSA-977602;R-HSA-173709;R-HSA-183122;R-HSA-977375;R-HSA-981535;R-HSA-977629;R-HSA-981658;R-HSA-977626;R-HSA-977371;R-HSA-173723;R-HSA-8852509;R-HSA-173720;R-HSA-977619;R-HSA-981648;R-HSA-981713;R-HSA-173725;R-HSA-166753;R-HSA-166817;R-HSA-8852580;R-HSA-976810;R-HSA-976743;R-HSA-2855047;R-HSA-976801;R-HSA-173680;R-HSA-173745;R-HSA-8951486;R-HSA-981621;R-HSA-981680"
R-HSA-5654693,"FRS-mediated FGFR1 signaling",1,31,0.002112724050977987,0.785098435158103,0.785098435158103,9,9,6.943372936275266E-4,9606,Homo sapiens,"2246","","R-HSA-5654578;R-HSA-5654575;R-HSA-5654586;R-HSA-5654587;R-HSA-5654571;R-HSA-5654584;R-HSA-5654392;R-HSA-8941623;R-HSA-5654569"
R-HSA-8949613,"Cristae formation",1,31,0.002112724050977987,0.785098435158103,0.785098435158103,1,2,1.5429717636167257E-4,9606,Homo sapiens,"4508","","R-HSA-8949580"
R-HSA-389599,"Alpha-oxidation of phytanate",1,31,0.002112724050977987,0.785098435158103,0.785098435158103,2,8,6.171887054466903E-4,9606,Homo sapiens,"11001","","R-HSA-389622;R-HSA-389632"
R-HSA-1660516,"Synthesis of PIPs at the early endosome membrane",1,31,0.002112724050977987,0.785098435158103,0.785098435158103,2,13,0.0010029316463508718,9606,Homo sapiens,"4496","","R-HSA-1676206;R-HSA-1675974"
R-HSA-1187000,"Fertilization",1,31,0.002112724050977987,0.785098435158103,0.785098435158103,1,9,6.943372936275266E-4,9606,Homo sapiens,"8747","","R-HSA-1297338"
R-HSA-389887,"Beta-oxidation of pristanoyl-CoA",1,31,0.002112724050977987,0.785098435158103,0.785098435158103,1,11,8.486344699891992E-4,9606,Homo sapiens,"23600","","R-HSA-389897"
R-HSA-5218921,"VEGFR2 mediated cell proliferation",1,31,0.002112724050977987,0.785098435158103,0.785098435158103,1,12,9.257830581700355E-4,9606,Homo sapiens,"2259","","R-HSA-74448"
R-HSA-2453864,"Retinoid cycle disease events",1,31,0.002112724050977987,0.785098435158103,0.785098435158103,1,16,0.0012343774108933806,9606,Homo sapiens,"24","","R-HSA-2466802"
R-HSA-2474795,"Diseases associated with visual transduction",1,31,0.002112724050977987,0.785098435158103,0.785098435158103,1,17,0.001311525999074217,9606,Homo sapiens,"24","","R-HSA-2466802"
R-HSA-9675143,"Diseases of the neuronal system",1,31,0.002112724050977987,0.785098435158103,0.785098435158103,1,17,0.001311525999074217,9606,Homo sapiens,"24","","R-HSA-2466802"
R-HSA-9025094,"Biosynthesis of DPAn-3 SPMs",1,31,0.002112724050977987,0.785098435158103,0.785098435158103,1,18,0.0013886745872550533,9606,Homo sapiens,"5743","","R-HSA-9026408"
R-HSA-3371571,"HSF1-dependent transactivation",2,59,0.0040209909357322975,0.789701369490935,0.789701369490935,4,8,6.171887054466903E-4,9606,Homo sapiens,"3304;3303","","R-HSA-3371554;R-HSA-5082356;R-HSA-5082369;R-HSA-5082384"
R-HSA-9614085,"FOXO-mediated transcription",4,110,0.0074967627615347915,0.7936546959962774,0.7936546959962774,12,85,0.006557629995371085,9606,Homo sapiens,"10891;3484;3732;100132074","","R-HSA-199299;R-HSA-9622738;R-HSA-9623427;R-HSA-9623168;R-HSA-9623280;R-HSA-9622737;R-HSA-9623281;R-HSA-9615015;R-HSA-9623192;R-HSA-9623240;R-HSA-9617833;R-HSA-9615023"
R-HSA-76002,"Platelet activation, signaling and aggregation",12,296,0.02017310706740271,0.794800561629788,0.794800561629788,24,115,0.008872087640796174,9606,Homo sapiens,"88;2207;2259;3249;1675;5919;3671;5345;10451;2151;10235;1191","","R-HSA-139842;R-HSA-396996;R-HSA-397891;R-HSA-442273;R-HSA-430158;R-HSA-481007;R-HSA-114697;R-HSA-114600;R-HSA-437932;R-HSA-434637;R-HSA-396941;R-HSA-442314;R-HSA-397835;R-HSA-434633;R-HSA-482772;R-HSA-437936;R-HSA-453200;R-HSA-481009;R-HSA-437118;R-HSA-354173;R-HSA-453183;R-HSA-114552;R-HSA-392831;R-HSA-114558"
R-HSA-110373,"Resolution of AP sites via the multiple-nucleotide patch replacement pathway",1,32,0.002180876439719212,0.7955084400863491,0.7955084400863491,11,19,0.0014658231754358896,9606,Homo sapiens,"3363","","R-HSA-5651782;R-HSA-111253;R-HSA-5651792;R-HSA-5649873;R-HSA-5649854;R-HSA-5651789;R-HSA-5651773;R-HSA-5651739;R-HSA-5651723;R-HSA-5649883;R-HSA-110364"
R-HSA-1660514,"Synthesis of PIPs at the Golgi membrane",1,32,0.002180876439719212,0.7955084400863491,0.7955084400863491,6,11,8.486344699891992E-4,9606,Homo sapiens,"4496","","R-HSA-1676185;R-HSA-1675928;R-HSA-1675883;R-HSA-1676204;R-HSA-1675824;R-HSA-1676133"
R-HSA-210500,"Glutamate Neurotransmitter Release Cycle",1,32,0.002180876439719212,0.7955084400863491,0.7955084400863491,2,8,6.171887054466903E-4,9606,Homo sapiens,"6804","","R-HSA-210426;R-HSA-210430"
R-HSA-1855183,"Synthesis of IP2, IP, and Ins in the cytosol",1,32,0.002180876439719212,0.7955084400863491,0.7955084400863491,3,14,0.001080080234531708,9606,Homo sapiens,"3613","","R-HSA-1855210;R-HSA-1855211;R-HSA-1855154"
R-HSA-5689901,"Metalloprotease DUBs",1,32,0.002180876439719212,0.7955084400863491,0.7955084400863491,1,6,4.6289152908501776E-4,9606,Homo sapiens,"114548","","R-HSA-5691439"
R-HSA-70635,"Urea cycle",1,32,0.002180876439719212,0.7955084400863491,0.7955084400863491,1,8,6.171887054466903E-4,9606,Homo sapiens,"2151","","R-HSA-452036"
R-HSA-4085001,"Sialic acid metabolism",2,60,0.004089143324473523,0.7973674976633598,0.7973674976633598,2,21,0.001620120351797562,9606,Homo sapiens,"256435;3164","","R-HSA-4084980;R-HSA-4085029"
R-HSA-9639288,"Amino acids regulate mTORC1",2,61,0.004157295713214748,0.8047851791391885,0.8047851791391885,8,12,9.257830581700355E-4,9606,Homo sapiens,"245972;527","","R-HSA-9640195;R-HSA-9640167;R-HSA-9639286;R-HSA-9646468;R-HSA-9640168;R-HSA-9645608;R-HSA-9640175;R-HSA-9645598"
R-HSA-168898,"Toll-like Receptor Cascades",7,184,0.01254003952838547,0.8053559441472689,0.8053559441472689,15,182,0.014041043048912205,9606,Homo sapiens,"6196;2353;4214;5602;1848;54848;3725","","R-HSA-168162;R-HSA-177671;R-HSA-168933;R-HSA-166245;R-HSA-168136;R-HSA-450348;R-HSA-450292;R-HSA-9013978;R-HSA-450325;R-HSA-199895;R-HSA-203797;R-HSA-168053;R-HSA-166869;R-HSA-198746;R-HSA-168440"
R-HSA-73863,"RNA Polymerase I Transcription Termination",1,33,0.0022490288284604375,0.8054148359278336,0.8054148359278336,3,4,3.0859435272334514E-4,9606,Homo sapiens,"27134","","R-HSA-74993;R-HSA-74992;R-HSA-74994"
R-HSA-425410,"Metal ion SLC transporters",1,33,0.0022490288284604375,0.8054148359278336,0.8054148359278336,2,20,0.0015429717636167258,9606,Homo sapiens,"7780","","R-HSA-435375;R-HSA-437084"
R-HSA-6803204,"TP53 Regulates Transcription of Genes Involved in Cytochrome C Release",1,33,0.0022490288284604375,0.8054148359278336,0.8054148359278336,1,25,0.0019287147045209073,9606,Homo sapiens,"94241","","R-HSA-6799416"
R-HSA-194138,"Signaling by VEGF",5,137,0.009336877257547877,0.8080691506644988,0.8080691506644988,20,84,0.006480481407190248,9606,Homo sapiens,"25759;2259;1003;10451;2185","","R-HSA-5218830;R-HSA-202144;R-HSA-4420107;R-HSA-8951586;R-HSA-5218820;R-HSA-434637;R-HSA-5218851;R-HSA-202127;R-HSA-5218850;R-HSA-1497784;R-HSA-5357472;R-HSA-74448;R-HSA-202129;R-HSA-5357445;R-HSA-5357477;R-HSA-5357483;R-HSA-202137;R-HSA-5218836;R-HSA-202111;R-HSA-202110"
R-HSA-375280,"Amine ligand-binding receptors",3,88,0.005997410209227834,0.8109274103050464,0.8109274103050464,6,20,0.0015429717636167258,9606,Homo sapiens,"2831;3363;4856","","R-HSA-390931;R-HSA-390674;R-HSA-390909;R-HSA-9611851;R-HSA-9609310;R-HSA-9611852"
R-HSA-69202,"Cyclin E associated events during G1/S transition ",3,88,0.005997410209227834,0.8109274103050464,0.8109274103050464,5,20,0.0015429717636167258,9606,Homo sapiens,"3426;27134;8900","","R-HSA-187552;R-HSA-187520;R-HSA-187574;R-HSA-187575;R-HSA-188350"
R-HSA-187577,"SCF(Skp2)-mediated degradation of p27/p21",2,62,0.004225448101955974,0.8119604801669386,0.8119604801669386,4,7,5.40040117265854E-4,9606,Homo sapiens,"3426;8900","","R-HSA-187552;R-HSA-187520;R-HSA-187574;R-HSA-187575"
R-HSA-418597,"G alpha (z) signalling events",2,62,0.004225448101955974,0.8119604801669386,0.8119604801669386,5,13,0.0010029316463508718,9606,Homo sapiens,"114;6004","","R-HSA-392129;R-HSA-392064;R-HSA-8982018;R-HSA-8982021;R-HSA-8981892"
R-HSA-909733,"Interferon alpha/beta signaling",7,186,0.01267634430586792,0.8139010348258584,0.8139010348258584,9,20,0.0015429717636167258,9606,Homo sapiens,"3426;2634;6772;91543;1958;8519","","R-HSA-909725;R-HSA-997309;R-HSA-909726;R-HSA-913529;R-HSA-909721;R-HSA-909722;R-HSA-1015702;R-HSA-909718;R-HSA-1015699"
R-HSA-73614,"Pyrimidine salvage",1,34,0.002317181217201663,0.8148419540559393,0.8148419540559393,1,10,7.714858818083629E-4,9606,Homo sapiens,"978","","R-HSA-73608"
R-HSA-8940973,"RUNX2 regulates osteoblast differentiation",1,34,0.002317181217201663,0.8148419540559393,0.8148419540559393,1,24,0.001851566116340071,9606,Homo sapiens,"3280","","R-HSA-9008177"
R-HSA-9006936,"Signaling by TGFB family members",4,114,0.007769372316499694,0.8156422758146765,0.8156422758146765,11,107,0.008254898935349484,9606,Homo sapiens,"3624;3249;9241;23645","","R-HSA-178178;R-HSA-1549526;R-HSA-201810;R-HSA-1181153;R-HSA-2473184;R-HSA-2470483;R-HSA-2473186;R-HSA-2470508;R-HSA-2106586;R-HSA-1181149;R-HSA-178189"
R-HSA-1912408,"Pre-NOTCH Transcription and Translation",3,89,0.006065562597969059,0.816868957116528,0.816868957116528,6,28,0.002160160469063416,9606,Homo sapiens,"55534;1999;3725","","R-HSA-1912415;R-HSA-9017835;R-HSA-9021357;R-HSA-1912401;R-HSA-9021364;R-HSA-1912416"
R-HSA-9018677,"Biosynthesis of DHA-derived SPMs",3,89,0.006065562597969059,0.816868957116528,0.816868957116528,3,58,0.004474618114488505,9606,Homo sapiens,"3248;1543;5743","","R-HSA-9024766;R-HSA-9037761;R-HSA-9020261"
